ID,monthlyRent(us_dollar)
Test_5086,517.31635
Test_5087,151.46677
Test_5088,105.43899
Test_5089,112.78581
Test_5090,210.33449
Test_5091,111.548004
Test_5092,258.5402
Test_5093,310.3989
Test_5094,239.99028
Test_5095,977.3449
Test_5096,265.3307
Test_5097,315.59454
Test_5098,220.77263
Test_5099,480.62527
Test_5100,362.5151
Test_5101,1233.0059
Test_5102,338.18307
Test_5103,330.52792
Test_5104,377.0565
Test_5105,942.6565
Test_5106,273.81287
Test_5107,621.0827
Test_5108,354.55896
Test_5109,341.81046
Test_5110,433.56937
Test_5111,518.70544
Test_5112,418.7206
Test_5113,176.91685
Test_5114,92.9138
Test_5115,705.5701
Test_5116,350.05478
Test_5117,265.6095
Test_5118,188.82712
Test_5119,108.409805
Test_5120,217.5574
Test_5121,372.37692
Test_5122,272.32492
Test_5123,149.02509
Test_5124,162.97478
Test_5125,726.4044
Test_5126,482.1578
Test_5127,380.18384
Test_5128,118.4721
Test_5129,764.7901
Test_5130,379.6325
Test_5131,213.68344
Test_5132,155.90297
Test_5133,433.66998
Test_5134,170.8254
Test_5135,249.47647
Test_5136,600.70984
Test_5137,231.2602
Test_5138,299.19055
Test_5139,380.55585
Test_5140,90.28336
Test_5141,363.21158
Test_5142,151.36143
Test_5143,142.36057
Test_5144,246.8829
Test_5145,138.64941
Test_5146,298.78162
Test_5147,1190.0598
Test_5148,412.5312
Test_5149,207.73479
Test_5150,388.47552
Test_5151,1097.4651
Test_5152,520.738
Test_5153,765.2058
Test_5154,614.5526
Test_5155,189.78311
Test_5156,127.0636
Test_5157,443.24625
Test_5158,175.37001
Test_5159,107.887314
Test_5160,329.7847
Test_5161,889.52606
Test_5162,358.11548
Test_5163,104.78461
Test_5164,162.46371
Test_5165,877.62445
Test_5166,195.98987
Test_5167,910.0521
Test_5168,72.851654
Test_5169,96.96847
Test_5170,102.74663
Test_5171,509.3905
Test_5172,265.23395
Test_5173,239.09076
Test_5174,117.43274
Test_5175,86.2213
Test_5176,722.70496
Test_5177,849.7672
Test_5178,382.3033
Test_5179,449.1452
Test_5180,250.23888
Test_5181,115.41495
Test_5182,163.8754
Test_5183,210.88535
Test_5184,124.70675
Test_5185,169.0722
Test_5186,295.13455
Test_5187,178.00848
Test_5188,186.20374
Test_5189,198.89311
Test_5190,282.50687
Test_5191,355.99756
Test_5192,137.2991
Test_5193,220.53072
Test_5194,107.964005
Test_5195,111.330124
Test_5196,185.81525
Test_5197,669.03625
Test_5198,373.6055
Test_5199,260.1182
Test_5200,110.9024
Test_5201,1094.804
Test_5202,155.7176
Test_5203,592.56915
Test_5204,179.31178
Test_5205,490.16095
Test_5206,257.2447
Test_5207,375.56885
Test_5208,145.68169
Test_5209,153.56865
Test_5210,456.0762
Test_5211,171.18546
Test_5212,208.72734
Test_5213,161.71669
Test_5214,104.004845
Test_5215,225.04984
Test_5216,292.66272
Test_5217,111.99918
Test_5218,155.68492
Test_5219,144.17805
Test_5220,447.3094
Test_5221,127.716805
Test_5222,157.75157
Test_5223,393.70175
Test_5224,303.0723
Test_5225,477.5291
Test_5226,277.98502
Test_5227,142.02898
Test_5228,72.484146
Test_5229,173.0523
Test_5230,384.42218
Test_5231,164.33972
Test_5232,130.64029
Test_5233,196.13992
Test_5234,103.38877
Test_5235,230.73137
Test_5236,261.85733
Test_5237,346.04816
Test_5238,654.9027
Test_5239,1191.5682
Test_5240,517.55804
Test_5241,92.66405
Test_5242,354.65445
Test_5243,130.01126
Test_5244,185.57088
Test_5245,89.171425
Test_5246,237.36009
Test_5247,208.90753
Test_5248,185.73383
Test_5249,369.3407
Test_5250,245.56638
Test_5251,1042.9203
Test_5252,436.7601
Test_5253,299.80417
Test_5254,107.14606
Test_5255,419.89792
Test_5256,163.0451
Test_5257,114.14896
Test_5258,130.32439
Test_5259,566.18823
Test_5260,675.34644
Test_5261,162.60806
Test_5262,274.35486
Test_5263,213.29388
Test_5264,159.83562
Test_5265,283.83658
Test_5266,145.31322
Test_5267,242.51007
Test_5268,515.9502
Test_5269,223.43341
Test_5270,388.71057
Test_5271,554.7972
Test_5272,124.95891
Test_5273,261.26675
Test_5274,385.3909
Test_5275,299.3416
Test_5276,716.3903
Test_5277,393.7901
Test_5278,388.94803
Test_5279,239.4796
Test_5280,336.6817
Test_5281,384.0205
Test_5282,200.12682
Test_5283,386.67508
Test_5284,332.95056
Test_5285,720.7292
Test_5286,119.733536
Test_5287,290.9515
Test_5288,128.12473
Test_5289,113.32966
Test_5290,324.4178
Test_5291,550.44336
Test_5292,221.27873
Test_5293,162.80975
Test_5294,155.9735
Test_5295,281.75565
Test_5296,523.9452
Test_5297,188.20816
Test_5298,133.92406
Test_5299,79.950806
Test_5300,636.4016
Test_5301,174.89389
Test_5302,1079.6093
Test_5303,253.60957
Test_5304,138.0481
Test_5305,182.61702
Test_5306,200.53905
Test_5307,157.98938
Test_5308,196.81564
Test_5309,501.6757
Test_5310,443.11664
Test_5311,353.58698
Test_5312,123.75932
Test_5313,403.0634
Test_5314,253.28099
Test_5315,226.74292
Test_5316,315.5776
Test_5317,105.135254
Test_5318,161.93993
Test_5319,133.34294
Test_5320,148.8944
Test_5321,625.26044
Test_5322,189.08456
Test_5323,129.61838
Test_5324,333.2858
Test_5325,543.6348
Test_5326,316.95264
Test_5327,163.91032
Test_5328,408.36966
Test_5329,168.80489
Test_5330,326.21292
Test_5331,217.83179
Test_5332,126.64539
Test_5333,423.84604
Test_5334,99.562004
Test_5335,546.63275
Test_5336,397.2919
Test_5337,200.8097
Test_5338,497.8608
Test_5339,235.36574
Test_5340,291.36703
Test_5341,313.17773
Test_5342,168.83206
Test_5343,171.76817
Test_5344,151.63104
Test_5345,828.3831
Test_5346,274.69547
Test_5347,230.8337
Test_5348,152.9831
Test_5349,279.59482
Test_5350,285.92538
Test_5351,871.728
Test_5352,287.3078
Test_5353,117.83556
Test_5354,140.34155
Test_5355,136.43091
Test_5356,259.6425
Test_5357,1039.149
Test_5358,177.40791
Test_5359,206.58588
Test_5360,208.6669
Test_5361,1235.9485
Test_5362,253.61742
Test_5363,40.785698
Test_5364,261.55518
Test_5365,369.08298
Test_5366,345.27948
Test_5367,151.12561
Test_5368,162.16245
Test_5369,121.269104
Test_5370,274.87296
Test_5371,126.09263
Test_5372,552.69543
Test_5373,112.95023
Test_5374,107.74726
Test_5375,186.10442
Test_5376,425.78824
Test_5377,341.01825
Test_5378,125.15775
Test_5379,121.459595
Test_5380,206.18517
Test_5381,212.83589
Test_5382,146.90102
Test_5383,119.92513
Test_5384,175.09364
Test_5385,332.7645
Test_5386,581.04254
Test_5387,317.4462
Test_5388,174.26144
Test_5389,181.39734
Test_5390,110.019646
Test_5391,441.69977
Test_5392,630.65
Test_5393,295.6692
Test_5394,407.12064
Test_5395,666.78265
Test_5396,355.07843
Test_5397,372.21387
Test_5398,90.08249
Test_5399,231.12157
Test_5400,724.988
Test_5401,103.9897
Test_5402,182.77013
Test_5403,153.39308
Test_5404,289.1158
Test_5405,121.9296
Test_5406,300.55847
Test_5407,363.97736
Test_5408,134.60924
Test_5409,193.33473
Test_5410,414.95447
Test_5411,128.3363
Test_5412,480.94687
Test_5413,789.0158
Test_5414,155.47305
Test_5415,181.57265
Test_5416,176.3909
Test_5417,641.9985
Test_5418,90.59912
Test_5419,186.20374
Test_5420,157.5216
Test_5421,291.9374
Test_5422,97.57036
Test_5423,420.54654
Test_5424,244.65352
Test_5425,137.55505
Test_5426,234.25577
Test_5427,248.43497
Test_5428,309.92322
Test_5429,609.5879
Test_5430,783.1544
Test_5431,258.9934
Test_5432,155.47305
Test_5433,165.18407
Test_5434,215.58093
Test_5435,73.4411
Test_5436,107.60908
Test_5437,625.74207
Test_5438,88.099945
Test_5439,156.72614
Test_5440,179.77576
Test_5441,161.58684
Test_5442,166.14629
Test_5443,348.76944
Test_5444,74.8139
Test_5445,111.35903
Test_5446,122.435455
Test_5447,418.4477
Test_5448,265.48236
Test_5449,320.6626
Test_5450,82.43535
Test_5451,430.1925
Test_5452,675.5901
Test_5453,386.17633
Test_5454,119.009834
Test_5455,228.12337
Test_5456,303.24774
Test_5457,107.73741
Test_5458,131.33188
Test_5459,182.96237
Test_5460,196.50652
Test_5461,177.5209
Test_5462,218.84506
Test_5463,345.023
Test_5464,253.24489
Test_5465,735.08075
Test_5466,171.83025
Test_5467,221.04388
Test_5468,382.03467
Test_5469,455.78674
Test_5470,753.1441
Test_5471,83.1316
Test_5472,122.49585
Test_5473,113.39746
Test_5474,384.90494
Test_5475,419.77548
Test_5476,653.81116
Test_5477,176.3796
Test_5478,382.6196
Test_5479,121.788086
Test_5480,185.73383
Test_5481,257.96942
Test_5482,628.2069
Test_5483,135.92694
Test_5484,595.2986
Test_5485,161.75049
Test_5486,161.71669
Test_5487,496.65018
Test_5488,540.58
Test_5489,271.9573
Test_5490,157.26012
Test_5491,461.2472
Test_5492,669.99365
Test_5493,187.95865
Test_5494,345.46964
Test_5495,954.64343
Test_5496,1272.0267
Test_5497,172.17242
Test_5498,61.915123
Test_5499,1136.7971
Test_5500,52.45962
Test_5501,1074.8151
Test_5502,803.326
Test_5503,688.8698
Test_5504,172.87878
Test_5505,393.30325
Test_5506,265.34354
Test_5507,161.75049
Test_5508,168.85054
Test_5509,138.7904
Test_5510,216.8479
Test_5511,952.83966
Test_5512,361.15305
Test_5513,239.4637
Test_5514,208.36537
Test_5515,155.72298
Test_5516,670.76886
Test_5517,609.0722
Test_5518,287.67932
Test_5519,316.3199
Test_5520,113.86935
Test_5521,189.43257
Test_5522,392.91846
Test_5523,223.9228
Test_5524,184.08293
Test_5525,155.64017
Test_5526,146.27556
Test_5527,309.23184
Test_5528,530.0745
Test_5529,374.24432
Test_5530,106.06415
Test_5531,186.20374
Test_5532,202.40887
Test_5533,578.39795
Test_5534,386.1486
Test_5535,271.8757
Test_5536,302.74857
Test_5537,481.6229
Test_5538,466.9719
Test_5539,254.6884
Test_5540,182.5176
Test_5541,635.60376
Test_5542,289.2828
Test_5543,854.8514
Test_5544,653.1086
Test_5545,624.4448
Test_5546,172.51787
Test_5547,129.085
Test_5548,113.87435
Test_5549,173.25714
Test_5550,167.1402
Test_5551,398.38165
Test_5552,311.0723
Test_5553,214.45758
Test_5554,742.4216
Test_5555,327.15482
Test_5556,630.7016
Test_5557,73.7202
Test_5558,223.14055
Test_5559,444.69092
Test_5560,190.77585
Test_5561,380.94092
Test_5562,376.3897
Test_5563,373.5165
Test_5564,870.8427
Test_5565,163.11436
Test_5566,459.88242
Test_5567,573.97144
Test_5568,316.1799
Test_5569,1266.7576
Test_5570,647.85864
Test_5571,393.30325
Test_5572,1076.4196
Test_5573,173.25725
Test_5574,210.22282
Test_5575,108.68906
Test_5576,431.28894
Test_5577,283.6836
Test_5578,425.83105
Test_5579,513.3251
Test_5580,166.73105
Test_5581,431.27075
Test_5582,143.86865
Test_5583,154.45055
Test_5584,174.14395
Test_5585,119.45242
Test_5586,381.96973
Test_5587,192.43593
Test_5588,245.19612
Test_5589,231.03232
Test_5590,471.355
Test_5591,493.70682
Test_5592,165.08354
Test_5593,321.779
Test_5594,141.9291
Test_5595,258.68945
Test_5596,236.59335
Test_5597,440.6487
Test_5598,282.097
Test_5599,427.39465
Test_5600,165.46738
Test_5601,105.74845
Test_5602,213.06064
Test_5603,212.66428
Test_5604,247.77734
Test_5605,422.4834
Test_5606,153.171
Test_5607,272.05865
Test_5608,204.19945
Test_5609,789.4056
Test_5610,250.82423
Test_5611,552.1266
Test_5612,643.71014
Test_5613,259.81644
Test_5614,260.06528
Test_5615,400.41446
Test_5616,237.14384
Test_5617,170.99944
Test_5618,250.19771
Test_5619,156.47945
Test_5620,160.54205
Test_5621,109.74058
Test_5622,450.5166
Test_5623,230.85841
Test_5624,178.24869
Test_5625,178.49057
Test_5626,409.22525
Test_5627,496.44568
Test_5628,244.93297
Test_5629,394.32034
Test_5630,128.52615
Test_5631,896.7327
Test_5632,170.78922
Test_5633,928.48096
Test_5634,352.49844
Test_5635,223.88971
Test_5636,412.5391
Test_5637,387.39374
Test_5638,131.62427
Test_5639,245.83395
Test_5640,171.13857
Test_5641,346.7465
Test_5642,358.42435
Test_5643,153.07516
Test_5644,128.50401
Test_5645,182.57236
Test_5646,80.915115
Test_5647,622.43005
Test_5648,633.0574
Test_5649,879.30524
Test_5650,215.8182
Test_5651,259.71835
Test_5652,455.95203
Test_5653,171.89241
Test_5654,298.44803
Test_5655,165.36647
Test_5656,121.629364
Test_5657,82.36515
Test_5658,246.18573
Test_5659,208.27635
Test_5660,249.31743
Test_5661,155.10645
Test_5662,175.64195
Test_5663,164.71216
Test_5664,656.13074
Test_5665,191.70969
Test_5666,365.28665
Test_5667,147.27415
Test_5668,639.5597
Test_5669,324.8365
Test_5670,155.76437
Test_5671,324.38556
Test_5672,526.33887
Test_5673,155.88615
Test_5674,543.3521
Test_5675,199.31752
Test_5676,792.7436
Test_5677,279.45663
Test_5678,74.886406
Test_5679,407.16776
Test_5680,104.667755
Test_5681,855.9948
Test_5682,460.06104
Test_5683,261.6606
Test_5684,356.2641
Test_5685,115.05321
Test_5686,264.7571
Test_5687,292.7522
Test_5688,228.89764
Test_5689,233.04279
Test_5690,146.94553
Test_5691,636.65424
Test_5692,445.1738
Test_5693,282.91397
Test_5694,272.48315
Test_5695,303.03983
Test_5696,125.2243
Test_5697,435.26978
Test_5698,417.9479
Test_5699,147.08203
Test_5700,130.48515
Test_5701,532.1088
Test_5702,161.71669
Test_5703,336.6817
Test_5704,1233.6984
Test_5705,326.5566
Test_5706,404.65643
Test_5707,622.0311
Test_5708,178.56995
Test_5709,301.18768
Test_5710,377.28333
Test_5711,110.56628
Test_5712,245.38103
Test_5713,197.0531
Test_5714,124.97371
Test_5715,273.68353
Test_5716,208.0588
Test_5717,332.72116
Test_5718,175.389
Test_5719,188.20816
Test_5720,299.70065
Test_5721,231.35823
Test_5722,386.43173
Test_5723,168.89749
Test_5724,674.43225
Test_5725,453.06125
Test_5726,250.97586
Test_5727,404.21585
Test_5728,169.80374
Test_5729,1189.7798
Test_5730,126.29891
Test_5731,137.4876
Test_5732,169.79294
Test_5733,169.58699
Test_5734,181.86693
Test_5735,164.69696
Test_5736,188.51761
Test_5737,93.806076
Test_5738,82.3438
Test_5739,191.4732
Test_5740,153.38667
Test_5741,331.29422
Test_5742,294.91953
Test_5743,109.95719
Test_5744,543.33594
Test_5745,400.87866
Test_5746,178.31337
Test_5747,170.06638
Test_5748,237.14384
Test_5749,82.42244
Test_5750,1190.9755
Test_5751,427.731
Test_5752,425.81686
Test_5753,1400.4506
Test_5754,145.9252
Test_5755,383.05624
Test_5756,270.2105
Test_5757,297.28455
Test_5758,628.7304
Test_5759,291.84143
Test_5760,174.67896
Test_5761,743.23114
Test_5762,446.44888
Test_5763,214.41344
Test_5764,166.08958
Test_5765,186.20374
Test_5766,185.92508
Test_5767,384.19928
Test_5768,387.4015
Test_5769,525.35535
Test_5770,218.237
Test_5771,333.5822
Test_5772,249.01433
Test_5773,845.79926
Test_5774,83.910706
Test_5775,164.8945
Test_5776,232.16006
Test_5777,246.92616
Test_5778,161.33122
Test_5779,203.11432
Test_5780,206.16217
Test_5781,460.36594
Test_5782,248.17984
Test_5783,648.0187
Test_5784,378.0991
Test_5785,478.88727
Test_5786,401.7972
Test_5787,358.705
Test_5788,101.73939
Test_5789,279.93967
Test_5790,177.53123
Test_5791,223.3883
Test_5792,495.75742
Test_5793,350.0074
Test_5794,103.335915
Test_5795,269.58435
Test_5796,141.3207
Test_5797,108.18646
Test_5798,205.7734
Test_5799,385.16998
Test_5800,293.77374
Test_5801,165.60063
Test_5802,418.96497
Test_5803,163.2613
Test_5804,563.61005
Test_5805,367.52505
Test_5806,277.31717
Test_5807,182.86928
Test_5808,166.88884
Test_5809,425.78824
Test_5810,139.43703
Test_5811,381.73532
Test_5812,251.33595
Test_5813,354.18787
Test_5814,221.03307
Test_5815,146.6205
Test_5816,383.07294
Test_5817,453.2345
Test_5818,236.88614
Test_5819,132.46178
Test_5820,227.77281
Test_5821,276.39856
Test_5822,102.74663
Test_5823,992.00616
Test_5824,427.19058
Test_5825,293.26987
Test_5826,303.18976
Test_5827,410.3143
Test_5828,171.9542
Test_5829,380.63446
Test_5830,79.22428
Test_5831,145.37834
Test_5832,100.94156
Test_5833,186.36185
Test_5834,292.8399
Test_5835,191.10393
Test_5836,234.46661
Test_5837,223.88322
Test_5838,278.62683
Test_5839,1034.0485
Test_5840,1032.1832
Test_5841,381.1987
Test_5842,230.674
Test_5843,291.24158
Test_5844,575.5043
Test_5845,242.2999
Test_5846,196.74347
Test_5847,216.87029
Test_5848,343.9835
Test_5849,416.02588
Test_5850,554.5663
Test_5851,647.3253
Test_5852,170.79474
Test_5853,222.5181
Test_5854,377.12573
Test_5855,435.9548
Test_5856,130.93602
Test_5857,295.71133
Test_5858,572.69086
Test_5859,245.72977
Test_5860,186.16742
Test_5861,163.61429
Test_5862,305.91302
Test_5863,382.68945
Test_5864,214.52599
Test_5865,187.23529
Test_5866,1004.96533
Test_5867,139.35573
Test_5868,983.6023
Test_5869,138.00795
Test_5870,161.33807
Test_5871,348.4597
Test_5872,317.50516
Test_5873,444.20956
Test_5874,216.25366
Test_5875,268.7281
Test_5876,116.31011
Test_5877,183.8096
Test_5878,324.38556
Test_5879,202.42459
Test_5880,347.1215
Test_5881,70.10299
Test_5882,393.30325
Test_5883,171.07274
Test_5884,495.20102
Test_5885,1117.8136
Test_5886,297.59995
Test_5887,102.88138
Test_5888,172.19847
Test_5889,278.2096
Test_5890,159.83543
Test_5891,124.392815
Test_5892,261.20667
Test_5893,125.73313
Test_5894,98.48598
Test_5895,394.03494
Test_5896,856.05743
Test_5897,143.4875
Test_5898,631.9687
Test_5899,122.192444
Test_5900,631.47296
Test_5901,220.71956
Test_5902,187.54182
Test_5903,229.30748
Test_5904,196.06198
Test_5905,101.3374
Test_5906,343.31287
Test_5907,494.35864
Test_5908,189.60059
Test_5909,374.2771
Test_5910,234.81187
Test_5911,462.80963
Test_5912,151.82953
Test_5913,423.29556
Test_5914,375.56638
Test_5915,171.72223
Test_5916,104.742645
Test_5917,112.552216
Test_5918,336.6817
Test_5919,149.88806
Test_5920,197.26646
Test_5921,180.30016
Test_5922,166.93468
Test_5923,303.4426
Test_5924,168.25415
Test_5925,231.01889
Test_5926,511.36942
Test_5927,123.88341
Test_5928,248.2861
Test_5929,471.3441
Test_5930,778.42523
Test_5931,141.69937
Test_5932,172.35736
Test_5933,748.3031
Test_5934,396.10944
Test_5935,377.86063
Test_5936,169.0219
Test_5937,172.31004
Test_5938,99.54342
Test_5939,108.83349
Test_5940,250.90843
Test_5941,1174.6501
Test_5942,164.9272
Test_5943,93.52538
Test_5944,391.27344
Test_5945,78.8354
Test_5946,130.33253
Test_5947,483.70386
Test_5948,503.7113
Test_5949,168.34114
Test_5950,344.32816
Test_5951,322.49814
Test_5952,90.096054
Test_5953,213.28943
Test_5954,111.35903
Test_5955,217.49323
Test_5956,90.09619
Test_5957,237.12863
Test_5958,300.2355
Test_5959,265.8186
Test_5960,263.487
Test_5961,906.7793
Test_5962,356.95175
Test_5963,206.71208
Test_5964,178.49963
Test_5965,185.1808
Test_5966,155.76218
Test_5967,220.36522
Test_5968,123.99093
Test_5969,389.81705
Test_5970,474.97165
Test_5971,695.1836
Test_5972,141.51347
Test_5973,246.7973
Test_5974,365.88235
Test_5975,301.1541
Test_5976,323.19113
Test_5977,166.33757
Test_5978,114.939384
Test_5979,403.25092
Test_5980,311.82642
Test_5981,417.288
Test_5982,116.52069
Test_5983,98.94489
Test_5984,336.60083
Test_5985,127.89894
Test_5986,765.2058
Test_5987,514.14703
Test_5988,278.5779
Test_5989,598.9597
Test_5990,692.56683
Test_5991,365.28665
Test_5992,202.04704
Test_5993,298.10025
Test_5994,157.8935
Test_5995,434.41855
Test_5996,694.83246
Test_5997,158.1708
Test_5998,169.09659
Test_5999,416.38232
Test_6000,165.98721
Test_6001,283.1488
Test_6002,826.2281
Test_6003,141.22734
Test_6004,382.3825
Test_6005,97.745735
Test_6006,792.2042
Test_6007,142.72987
Test_6008,263.1514
Test_6009,333.21353
Test_6010,96.9057
Test_6011,115.37215
Test_6012,180.62077
Test_6013,285.65506
Test_6014,208.32376
Test_6015,549.91754
Test_6016,180.89403
Test_6017,149.57523
Test_6018,629.3119
Test_6019,272.54422
Test_6020,143.9442
Test_6021,240.74284
Test_6022,149.02509
Test_6023,190.68295
Test_6024,258.76416
Test_6025,180.91618
Test_6026,599.9139
Test_6027,512.7507
Test_6028,1084.6447
Test_6029,420.69193
Test_6030,234.14969
Test_6031,268.67334
Test_6032,197.62721
Test_6033,235.4224
Test_6034,220.4701
Test_6035,250.23888
Test_6036,468.39
Test_6037,172.41286
Test_6038,111.79899
Test_6039,167.11327
Test_6040,185.88995
Test_6041,547.093
Test_6042,138.60782
Test_6043,123.3908
Test_6044,158.45659
Test_6045,160.07985
Test_6046,157.59772
Test_6047,168.75818
Test_6048,219.30367
Test_6049,180.53922
Test_6050,270.92917
Test_6051,459.0275
Test_6052,362.80203
Test_6053,291.42218
Test_6054,141.23885
Test_6055,161.57106
Test_6056,243.41429
Test_6057,362.5615
Test_6058,420.94086
Test_6059,1045.6704
Test_6060,380.95145
Test_6061,368.15027
Test_6062,429.8395
Test_6063,408.85913
Test_6064,221.71652
Test_6065,1030.671
Test_6066,288.37317
Test_6067,471.25336
Test_6068,279.8371
Test_6069,310.61023
Test_6070,656.8121
Test_6071,343.39322
Test_6072,303.7228
Test_6073,136.17923
Test_6074,153.99484
Test_6075,159.72455
Test_6076,159.38933
Test_6077,135.17297
Test_6078,682.05
Test_6079,463.93414
Test_6080,142.90297
Test_6081,275.8111
Test_6082,446.42697
Test_6083,192.17078
Test_6084,180.93828
Test_6085,345.645
Test_6086,195.82788
Test_6087,252.74368
Test_6088,381.09613
Test_6089,383.0395
Test_6090,158.77422
Test_6091,383.80984
Test_6092,135.31044
Test_6093,201.70525
Test_6094,320.4388
Test_6095,539.9829
Test_6096,225.66713
Test_6097,125.30832
Test_6098,415.15936
Test_6099,383.32132
Test_6100,166.525
Test_6101,165.52083
Test_6102,218.16075
Test_6103,172.03746
Test_6104,291.84143
Test_6105,183.68382
Test_6106,224.75732
Test_6107,172.41286
Test_6108,194.31433
Test_6109,360.3311
Test_6110,845.00665
Test_6111,115.2292
Test_6112,474.86752
Test_6113,184.63338
Test_6114,283.6885
Test_6115,185.69458
Test_6116,711.22076
Test_6117,433.83383
Test_6118,189.86401
Test_6119,171.18613
Test_6120,330.43692
Test_6121,338.4414
Test_6122,664.4404
Test_6123,187.97612
Test_6124,527.52716
Test_6125,259.5647
Test_6126,536.0994
Test_6127,407.9508
Test_6128,773.0218
Test_6129,205.74025
Test_6130,325.71094
Test_6131,171.76495
Test_6132,208.97142
Test_6133,358.8623
Test_6134,184.2556
Test_6135,304.24515
Test_6136,378.9929
Test_6137,104.742645
Test_6138,186.44197
Test_6139,450.07053
Test_6140,407.8538
Test_6141,202.33983
Test_6142,612.8194
Test_6143,501.07877
Test_6144,166.46417
Test_6145,218.81831
Test_6146,495.46817
Test_6147,316.25223
Test_6148,245.73682
Test_6149,520.2135
Test_6150,512.4052
Test_6151,261.64774
Test_6152,170.76483
Test_6153,99.79725
Test_6154,698.7534
Test_6155,398.9126
Test_6156,1145.7457
Test_6157,623.0389
Test_6158,136.41704
Test_6159,117.43059
Test_6160,102.21658
Test_6161,186.65096
Test_6162,424.41592
Test_6163,138.2312
Test_6164,462.80963
Test_6165,354.39148
Test_6166,957.1072
Test_6167,161.03531
Test_6168,428.1313
Test_6169,247.5229
Test_6170,350.2971
Test_6171,573.32904
Test_6172,868.5666
Test_6173,417.43735
Test_6174,142.07895
Test_6175,360.5868
Test_6176,436.87927
Test_6177,361.2211
Test_6178,444.2221
Test_6179,380.52582
Test_6180,221.73372
Test_6181,119.89308
Test_6182,213.57474
Test_6183,207.66069
Test_6184,205.9141
Test_6185,178.27072
Test_6186,72.829865
Test_6187,217.70755
Test_6188,178.64809
Test_6189,305.43704
Test_6190,264.70975
Test_6191,1026.6866
Test_6192,792.4426
Test_6193,197.09306
Test_6194,143.58994
Test_6195,182.99516
Test_6196,138.18495
Test_6197,708.90265
Test_6198,107.81837
Test_6199,153.2701
Test_6200,255.77983
Test_6201,333.55753
Test_6202,89.6193
Test_6203,649.5188
Test_6204,194.52574
Test_6205,279.85492
Test_6206,370.10538
Test_6207,181.46922
Test_6208,224.4494
Test_6209,343.3436
Test_6210,530.40125
Test_6211,277.40598
Test_6212,150.45311
Test_6213,209.89575
Test_6214,379.7768
Test_6215,221.27873
Test_6216,186.65096
Test_6217,734.27295
Test_6218,453.41925
Test_6219,308.55954
Test_6220,238.48393
Test_6221,131.61884
Test_6222,129.04402
Test_6223,603.15076
Test_6224,240.23857
Test_6225,327.21713
Test_6226,157.091
Test_6227,149.90459
Test_6228,757.7618
Test_6229,305.30215
Test_6230,291.9581
Test_6231,321.2829
Test_6232,154.41565
Test_6233,274.4571
Test_6234,360.01935
Test_6235,672.09015
Test_6236,124.27655
Test_6237,455.44562
Test_6238,189.44716
Test_6239,114.67551
Test_6240,320.53244
Test_6241,1033.8662
Test_6242,425.5957
Test_6243,115.47329
Test_6244,418.95483
Test_6245,536.1064
Test_6246,438.8362
Test_6247,297.515
Test_6248,305.7563
Test_6249,637.92126
Test_6250,353.56284
Test_6251,162.72357
Test_6252,180.87964
Test_6253,185.20125
Test_6254,146.34383
Test_6255,126.728935
Test_6256,298.90033
Test_6257,262.50323
Test_6258,209.3073
Test_6259,467.89996
Test_6260,89.259834
Test_6261,355.70502
Test_6262,851.99286
Test_6263,187.44418
Test_6264,166.08136
Test_6265,191.08217
Test_6266,437.67014
Test_6267,397.29355
Test_6268,381.40747
Test_6269,151.57802
Test_6270,104.6463
Test_6271,519.41736
Test_6272,228.27852
Test_6273,295.37714
Test_6274,387.77417
Test_6275,423.7016
Test_6276,405.16885
Test_6277,111.48169
Test_6278,184.97775
Test_6279,100.10138
Test_6280,197.42249
Test_6281,419.71408
Test_6282,136.41704
Test_6283,420.3422
Test_6284,248.9777
Test_6285,132.61357
Test_6286,264.868
Test_6287,422.19952
Test_6288,107.788
Test_6289,123.167755
Test_6290,139.6274
Test_6291,184.23213
Test_6292,281.78836
Test_6293,120.51005
Test_6294,459.40512
Test_6295,328.96545
Test_6296,160.24359
Test_6297,265.8974
Test_6298,251.94275
Test_6299,267.781
Test_6300,329.23312
Test_6301,1119.0912
Test_6302,369.08017
Test_6303,150.55084
Test_6304,101.89632
Test_6305,489.68417
Test_6306,126.83812
Test_6307,159.97981
Test_6308,272.51093
Test_6309,350.9202
Test_6310,521.75684
Test_6311,355.68375
Test_6312,216.41359
Test_6313,153.32063
Test_6314,208.21906
Test_6315,314.37308
Test_6316,432.42712
Test_6317,109.45879
Test_6318,224.2926
Test_6319,242.51007
Test_6320,206.95413
Test_6321,201.85016
Test_6322,130.47702
Test_6323,262.2529
Test_6324,347.9921
Test_6325,237.51704
Test_6326,127.82277
Test_6327,188.57161
Test_6328,189.50867
Test_6329,351.48978
Test_6330,113.69915
Test_6331,110.72668
Test_6332,151.94032
Test_6333,376.57947
Test_6334,352.91577
Test_6335,277.857
Test_6336,195.7183
Test_6337,362.5849
Test_6338,476.2019
Test_6339,312.4375
Test_6340,385.59088
Test_6341,238.03264
Test_6342,188.70291
Test_6343,285.31726
Test_6344,129.72858
Test_6345,431.7799
Test_6346,134.78342
Test_6347,293.74512
Test_6348,95.188156
Test_6349,102.73639
Test_6350,226.85985
Test_6351,219.98907
Test_6352,263.89316
Test_6353,147.90143
Test_6354,714.9203
Test_6355,315.252
Test_6356,547.2072
